Total,Year,residence,region,wealth_q,eth_hoh,elderly_hoh,sex_hoh,mother_edu,bw_less_25,bw_equal_25,bw_available,low_bw,iron_supp,wmweight,anc_3_components,inst_delivery,early_bf,anc_4_visits,caesarean_del,health_check_after_birth,pnc_2_days,pnc_health_provider,pnc_mother
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Rich,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.0,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: Primary,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Rich,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Poorest,Lao-Tai,Elderly HoH: NO,Female,Mother Edu: Secondary,,,0,,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: Primary,0.0,0.0,1,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Rich,Lao-Tai,Elderly HoH: YES,Male,Mother Edu: None/ECE,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: YES,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,0.8928571428571428,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,1.0,0.0,1,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,1.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: YES,Female,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,100.0,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Rich,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Higher,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Higher,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Urban,North,Rich,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: YES,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Hmong-Mien,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Rich,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,,,0,80.55555555555556,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Lao-Tai,,,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Secondary,0.0,0.0,1,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Rich,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,0.0,0.0,1,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Secondary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Lao-Tai,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Rich,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: Primary,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Rich,Mon-Khmer,Elderly HoH: YES,Male,Mother Edu: Primary,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Middle,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,0.8928571428571428,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Richest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Primary,,,0,7.563025210084033,0.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Secondary,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Rich,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: Secondary,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poor,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
Total,2000,Rural,North,Poorest,Mon-Khmer,Elderly HoH: NO,Male,Mother Edu: None/ECE,,,0,7.563025210084033,100.0,0.9196608161575188,,,,,,,,,
